file_path,avg_HH_dist,avg_OO_dist,avg_OH_dist,avg_HO_dist,count_HH,count_OO,count_OH,count_HO,sum_of_count,file_id,r_bottom,displacement,r_upper,adjusted_energy
d:\New folder\project\data\r160\t4.8\t4.8_200.cif,2.1847502855581107,3.0,3.0,3.0,2,0,0,0,2,r160_t4.8_t4.8_200.cif,160,4.8,200,0.5586100000000442
d:\New folder\project\data\r160\t4.8\t4.8_220.cif,2.4286709377501423,3.0,2.5960016175687226,3.0,4,0,2,0,6,r160_t4.8_t4.8_220.cif,160,4.8,220,0.4180900000000065
d:\New folder\project\data\r160\t4.8\t4.8_240.cif,2.307127785836361,3.0,3.0,3.0,4,0,0,0,4,r160_t4.8_t4.8_240.cif,160,4.8,240,0.4357800000000225
d:\New folder\project\data\r160\t4.8\t4.8_260.cif,2.1814176935804377,3.0,3.0,3.0,4,0,0,0,4,r160_t4.8_t4.8_260.cif,160,4.8,260,0.4874000000000933
d:\New folder\project\data\r160\t4.8\t4.8_280.cif,2.02875474619108,3.0,2.8280533843780815,3.0,2,0,1,0,3,r160_t4.8_t4.8_280.cif,160,4.8,280,0.3952900000000454
d:\New folder\project\data\r160\t4.8\t4.8_300.cif,2.3678879237579205,3.0,2.4313709785340345,3.0,4,0,2,0,6,r160_t4.8_t4.8_300.cif,160,4.8,300,0.3205700000000888
d:\New folder\project\data\r160\t4.8\t4.8_320.cif,3.0,3.0,2.398513426399183,2.8071533284472134,0,0,2,1,3,r160_t4.8_t4.8_320.cif,160,4.8,320,0.3113700000000108
d:\New folder\project\data\r160\t4.8\t4.8_340.cif,3.0,3.0,2.4495619975356533,3.0,0,0,2,0,2,r160_t4.8_t4.8_340.cif,160,4.8,340,0.2998000000000047
d:\New folder\project\data\r160\t4.8\t4.8_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r160_t4.8_t4.8_40.cif,160,4.8,40,0.5640200000000277
d:\New folder\project\data\r160\t4.8\t4.8_60.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r160_t4.8_t4.8_60.cif,160,4.8,60,0.5208000000000084
d:\New folder\project\data\r160\t4.8\t4.8_80.cif,2.416777398911009,3.0,3.0,3.0,4,0,0,0,4,r160_t4.8_t4.8_80.cif,160,4.8,80,0.1708700000000362
d:\New folder\project\data\r160\t6.0\t6.0_0.cif,2.3792986665505507,3.0,2.6211991194814392,3.0,1,0,2,0,3,r160_t6.0_t6.0_0.cif,160,6.0,0,0.2738600000000133
d:\New folder\project\data\r160\t6.0\t6.0_100.cif,2.383067992613335,3.0,2.4465210348934496,3.0,2,0,1,0,3,r160_t6.0_t6.0_100.cif,160,6.0,100,0.2099600000000236
d:\New folder\project\data\r160\t6.0\t6.0_120.cif,2.237239655075392,3.0,3.0,3.0,6,0,0,0,6,r160_t6.0_t6.0_120.cif,160,6.0,120,0.3830800000000636
d:\New folder\project\data\r160\t6.0\t6.0_140.cif,2.084510698103946,3.0,3.0,3.0,2,0,0,0,2,r160_t6.0_t6.0_140.cif,160,6.0,140,0.5162000000000262
d:\New folder\project\data\r160\t6.0\t6.0_160.cif,2.340901551636754,3.0,3.0,3.0,4,0,0,0,4,r160_t6.0_t6.0_160.cif,160,6.0,160,0.5041400000000067
d:\New folder\project\data\r160\t6.0\t6.0_180.cif,2.254309468481938,3.0,3.0,3.0,2,0,0,0,2,r160_t6.0_t6.0_180.cif,160,6.0,180,0.5025900000000547
d:\New folder\project\data\r160\t6.0\t6.0_20.cif,2.4708489342741,3.0,3.0,2.7529193440412825,2,0,0,4,6,r160_t6.0_t6.0_20.cif,160,6.0,20,0.2629900000000589
d:\New folder\project\data\r160\t6.0\t6.0_200.cif,2.114778360775171,3.0,2.5362663286565317,3.0,2,0,2,0,4,r160_t6.0_t6.0_200.cif,160,6.0,200,0.5002100000000382
d:\New folder\project\data\r160\t6.0\t6.0_220.cif,2.4014396183904054,3.0,2.3097061471922817,3.0,2,0,2,0,4,r160_t6.0_t6.0_220.cif,160,6.0,220,0.4244100000000799
d:\New folder\project\data\r160\t6.0\t6.0_240.cif,2.273834566820188,3.0,2.5664412854728837,3.0,2,0,2,0,4,r160_t6.0_t6.0_240.cif,160,6.0,240,0.403410000000008
d:\New folder\project\data\r160\t6.0\t6.0_260.cif,2.131368305121849,3.0,3.0,3.0,2,0,0,0,2,r160_t6.0_t6.0_260.cif,160,6.0,260,0.4683800000000246
d:\New folder\project\data\r160\t6.0\t6.0_280.cif,2.3003044999286195,3.0,3.0,3.0,6,0,0,0,6,r160_t6.0_t6.0_280.cif,160,6.0,280,0.3703600000000051
d:\New folder\project\data\r160\t6.0\t6.0_300.cif,2.4280766947046857,3.0,2.706357915010915,3.0,2,0,2,0,4,r160_t6.0_t6.0_300.cif,160,6.0,300,0.3059700000000021
d:\New folder\project\data\r160\t6.0\t6.0_320.cif,3.0,3.0,2.4591337141830176,3.0,0,0,2,0,2,r160_t6.0_t6.0_320.cif,160,6.0,320,0.1878100000000131
d:\New folder\project\data\r160\t6.0\t6.0_340.cif,3.0,3.0,2.3186853126632996,3.0,0,0,2,0,2,r160_t6.0_t6.0_340.cif,160,6.0,340,0.2122600000000147
d:\New folder\project\data\r160\t6.0\t6.0_40.cif,2.2633695200497943,3.0,3.0,3.0,2,0,0,0,2,r160_t6.0_t6.0_40.cif,160,6.0,40,0.54821000000004
d:\New folder\project\data\r160\t6.0\t6.0_60.cif,2.2506435776690306,3.0,3.0,3.0,2,0,0,0,2,r160_t6.0_t6.0_60.cif,160,6.0,60,0.4636900000000423
d:\New folder\project\data\r160\t6.0\t6.0_80.cif,3.0,3.0,2.353552204357628,3.0,0,0,1,0,1,r160_t6.0_t6.0_80.cif,160,6.0,80,0.1617800000000215
d:\New folder\project\data\r160\t7.2\t7.2_0.cif,2.187093238105938,3.0,3.0,3.0,2,0,0,0,2,r160_t7.2_t7.2_0.cif,160,7.2,0,0.400600000000054
d:\New folder\project\data\r160\t7.2\t7.2_100.cif,2.349560134449659,3.0,2.2457424045082406,3.0,2,0,2,0,4,r160_t7.2_t7.2_100.cif,160,7.2,100,0.2959600000000364
d:\New folder\project\data\r160\t7.2\t7.2_120.cif,2.266082566647376,3.0,2.6588918977302374,3.0,4,0,2,0,6,r160_t7.2_t7.2_120.cif,160,7.2,120,0.3333300000000463
d:\New folder\project\data\r160\t7.2\t7.2_140.cif,2.3538865963815683,3.0,2.4927801914779613,3.0,2,0,2,0,4,r160_t7.2_t7.2_140.cif,160,7.2,140,0.2830200000000786
d:\New folder\project\data\r160\t7.2\t7.2_160.cif,2.1622502321850217,3.0,2.7443246890629003,3.0,2,0,2,0,4,r160_t7.2_t7.2_160.cif,160,7.2,160,0.3998200000000906
d:\New folder\project\data\r160\t7.2\t7.2_180.cif,2.4460342383657014,3.0,2.7914045529224483,3.0,3,0,2,0,5,r160_t7.2_t7.2_180.cif,160,7.2,180,0.3677400000000261
d:\New folder\project\data\r160\t7.2\t7.2_20.cif,2.4226917287896517,3.0,3.0,3.0,2,0,0,0,2,r160_t7.2_t7.2_20.cif,160,7.2,20,0.5255100000000539
d:\New folder\project\data\r160\t7.2\t7.2_200.cif,2.2090534390188816,3.0,2.69597024202377,3.0,2,0,2,0,4,r160_t7.2_t7.2_200.cif,160,7.2,200,0.4464900000000398
d:\New folder\project\data\r160\t7.2\t7.2_220.cif,3.0,3.0,2.5679159079761913,3.0,0,0,2,0,2,r160_t7.2_t7.2_220.cif,160,7.2,220,0.4866600000000289
d:\New folder\project\data\r160\t7.2\t7.2_240.cif,2.074581173547976,3.0,2.789307475188825,3.0,2,0,2,0,4,r160_t7.2_t7.2_240.cif,160,7.2,240,0.4332400000000689
d:\New folder\project\data\r160\t7.2\t7.2_260.cif,2.0517300729660386,3.0,3.0,3.0,2,0,0,0,2,r160_t7.2_t7.2_260.cif,160,7.2,260,0.4220200000000886
d:\New folder\project\data\r160\t7.2\t7.2_280.cif,2.3569131693973944,3.0,3.0,3.0,2,0,0,0,2,r160_t7.2_t7.2_280.cif,160,7.2,280,0.4131100000000742
d:\New folder\project\data\r160\t7.2\t7.2_300.cif,2.1442910013622902,3.0,3.0,2.8254458307069963,2,0,0,1,3,r160_t7.2_t7.2_300.cif,160,7.2,300,0.2145400000000563
d:\New folder\project\data\r160\t7.2\t7.2_320.cif,2.2995997560790506,3.0,2.612807250529857,2.7343352945111787,2,0,2,2,6,r160_t7.2_t7.2_320.cif,160,7.2,320,0.1618700000000217
d:\New folder\project\data\r160\t7.2\t7.2_340.cif,2.365178636593563,3.0,2.5031614356190994,2.6655427907869433,2,0,2,2,6,r160_t7.2_t7.2_340.cif,160,7.2,340,0.208340000000021
d:\New folder\project\data\r160\t7.2\t7.2_40.cif,2.1800019046873436,3.0,3.0,3.0,2,0,0,0,2,r160_t7.2_t7.2_40.cif,160,7.2,40,0.5778000000000247
d:\New folder\project\data\r160\t7.2\t7.2_60.cif,2.2229590115473403,3.0,2.5303951760596926,3.0,2,0,2,0,4,r160_t7.2_t7.2_60.cif,160,7.2,60,0.4831800000000612
d:\New folder\project\data\r160\t7.2\t7.2_80.cif,3.0,3.0,2.2983893723482103,3.0,0,0,2,0,2,r160_t7.2_t7.2_80.cif,160,7.2,80,0.3825800000000754
d:\New folder\project\data\r160\t8.4\t8.4_0.cif,2.338023639115457,3.0,3.0,3.0,3,0,0,0,3,r160_t8.4_t8.4_0.cif,160,8.4,0,0.5366500000000087
d:\New folder\project\data\r160\t8.4\t8.4_100.cif,2.43719179267369,3.0,2.4616732508031243,3.0,2,0,2,0,4,r160_t8.4_t8.4_100.cif,160,8.4,100,0.4234700000000657
d:\New folder\project\data\r160\t8.4\t8.4_120.cif,2.347471544863324,3.0,2.736852639736264,3.0,4,0,2,0,6,r160_t8.4_t8.4_120.cif,160,8.4,120,0.2886799999999994
d:\New folder\project\data\r160\t8.4\t8.4_140.cif,2.4603386877820173,3.0,2.4981057032831986,3.0,2,0,2,0,4,r160_t8.4_t8.4_140.cif,160,8.4,140,0.1464600000000473
d:\New folder\project\data\r160\t8.4\t8.4_160.cif,2.3491928150154955,3.0,2.5008079329218944,3.0,2,0,2,0,4,r160_t8.4_t8.4_160.cif,160,8.4,160,0.2100900000000365
d:\New folder\project\data\r160\t8.4\t8.4_180.cif,3.0,3.0,2.6029080627858114,3.0,0,0,2,0,2,r160_t8.4_t8.4_180.cif,160,8.4,180,0.3050000000000636
d:\New folder\project\data\r160\t8.4\t8.4_20.cif,2.437926668021164,3.0,3.0,3.0,2,0,0,0,2,r160_t8.4_t8.4_20.cif,160,8.4,20,0.5436100000000579
d:\New folder\project\data\r160\t8.4\t8.4_200.cif,3.0,3.0,2.546678029400285,3.0,0,0,2,0,2,r160_t8.4_t8.4_200.cif,160,8.4,200,0.4381000000000767
d:\New folder\project\data\r160\t8.4\t8.4_220.cif,3.0,3.0,2.3607313534224703,3.0,0,0,2,0,2,r160_t8.4_t8.4_220.cif,160,8.4,220,0.4420600000000831
d:\New folder\project\data\r160\t8.4\t8.4_240.cif,3.0,3.0,2.5495290218138313,3.0,0,0,2,0,2,r160_t8.4_t8.4_240.cif,160,8.4,240,0.3983200000000124
d:\New folder\project\data\r160\t8.4\t8.4_260.cif,2.4896706936058246,3.0,3.0,3.0,1,0,0,0,1,r160_t8.4_t8.4_260.cif,160,8.4,260,0.3410900000000083
d:\New folder\project\data\r160\t8.4\t8.4_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r160_t8.4_t8.4_280.cif,160,8.4,280,0.430150000000026
d:\New folder\project\data\r160\t8.4\t8.4_300.cif,2.399152128782161,3.0,3.0,3.0,4,0,0,0,4,r160_t8.4_t8.4_300.cif,160,8.4,300,0.3799900000000207
d:\New folder\project\data\r160\t8.4\t8.4_320.cif,2.2497953501246313,3.0,3.0,2.616956095497573,4,0,0,1,5,r160_t8.4_t8.4_320.cif,160,8.4,320,0.3194000000000869
d:\New folder\project\data\r160\t8.4\t8.4_340.cif,2.1921279735231254,3.0,3.0,3.0,2,0,0,0,2,r160_t8.4_t8.4_340.cif,160,8.4,340,0.5204200000000583
d:\New folder\project\data\r160\t8.4\t8.4_40.cif,2.408022852663718,3.0,3.0,3.0,4,0,0,0,4,r160_t8.4_t8.4_40.cif,160,8.4,40,0.5945400000000518
d:\New folder\project\data\r160\t8.4\t8.4_60.cif,2.4701624996678784,3.0,2.698638645960809,3.0,3,0,2,0,5,r160_t8.4_t8.4_60.cif,160,8.4,60,0.4878499999999803
d:\New folder\project\data\r160\t8.4\t8.4_80.cif,3.0,3.0,2.5047017114119745,3.0,0,0,2,0,2,r160_t8.4_t8.4_80.cif,160,8.4,80,0.4620800000000145
d:\New folder\project\data\r160\t9.6\t9.6_0.cif,2.110065868289711,3.0,3.0,3.0,2,0,0,0,2,r160_t9.6_t9.6_0.cif,160,9.6,0,0.546130000000062
d:\New folder\project\data\r160\t9.6\t9.6_100.cif,3.0,3.0,2.3703376203013433,3.0,0,0,2,0,2,r160_t9.6_t9.6_100.cif,160,9.6,100,0.4166800000000421
d:\New folder\project\data\r160\t9.6\t9.6_120.cif,2.3479108936429443,3.0,2.6233596068916465,3.0,4,0,2,0,6,r160_t9.6_t9.6_120.cif,160,9.6,120,0.2450000000000045
d:\New folder\project\data\r160\t9.6\t9.6_140.cif,2.3437881120364477,3.0,3.0,3.0,2,0,0,0,2,r160_t9.6_t9.6_140.cif,160,9.6,140,0.1607900000000199
d:\New folder\project\data\r160\t9.6\t9.6_160.cif,3.0,3.0,2.6444881638945006,2.829808305310703,0,0,2,1,3,r160_t9.6_t9.6_160.cif,160,9.6,160,0.1823400000000674
d:\New folder\project\data\r160\t9.6\t9.6_180.cif,3.0,3.0,2.5410988075880208,3.0,0,0,2,0,2,r160_t9.6_t9.6_180.cif,160,9.6,180,0.2913100000000668
d:\New folder\project\data\r160\t9.6\t9.6_20.cif,2.472967625179173,3.0,3.0,3.0,2,0,0,0,2,r160_t9.6_t9.6_20.cif,160,9.6,20,0.5372800000000097
d:\New folder\project\data\r160\t9.6\t9.6_200.cif,3.0,3.0,2.3801242280893673,3.0,0,0,2,0,2,r160_t9.6_t9.6_200.cif,160,9.6,200,0.4052800000000616
d:\New folder\project\data\r160\t9.6\t9.6_220.cif,3.0,3.0,2.3256135374348235,3.0,0,0,2,0,2,r160_t9.6_t9.6_220.cif,160,9.6,220,0.3980700000000752
d:\New folder\project\data\r160\t9.6\t9.6_240.cif,3.0,3.0,2.6287236003578656,3.0,0,0,2,0,2,r160_t9.6_t9.6_240.cif,160,9.6,240,0.3461700000000292
d:\New folder\project\data\r160\t9.6\t9.6_260.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r160_t9.6_t9.6_260.cif,160,9.6,260,0.3048499999999876
d:\New folder\project\data\r160\t9.6\t9.6_280.cif,3.0,3.0,2.811122096770933,3.0,0,0,1,0,1,r160_t9.6_t9.6_280.cif,160,9.6,280,0.3295800000000781
d:\New folder\project\data\r160\t9.6\t9.6_300.cif,2.345967756248318,2.7720718098514725,2.234488415332225,2.2065645436801855,4,2,6,1,13,r160_t9.6_t9.6_300.cif,160,9.6,300,-0.1723299999999881
d:\New folder\project\data\r160\t9.6\t9.6_320.cif,2.234836106268977,2.790583689982208,2.169900862183283,2.0764873192727986,4,2,5,1,12,r160_t9.6_t9.6_320.cif,160,9.6,320,-0.2024299999999357
d:\New folder\project\data\r160\t9.6\t9.6_340.cif,2.17827737477781,3.0,3.0,3.0,2,0,0,0,2,r160_t9.6_t9.6_340.cif,160,9.6,340,0.4766400000000885
d:\New folder\project\data\r160\t9.6\t9.6_40.cif,2.4006871243563457,3.0,3.0,3.0,3,0,0,0,3,r160_t9.6_t9.6_40.cif,160,9.6,40,0.5961600000000544
d:\New folder\project\data\r160\t9.6\t9.6_60.cif,2.4441351865736323,3.0,2.5584410628430403,3.0,1,0,2,0,3,r160_t9.6_t9.6_60.cif,160,9.6,60,0.5072300000000496
d:\New folder\project\data\r160\t9.6\t9.6_80.cif,3.0,3.0,2.361500595361297,3.0,0,0,2,0,2,r160_t9.6_t9.6_80.cif,160,9.6,80,0.4832700000000614
d:\New folder\project\data\r180\t0\t0_0.cif,2.298950239617411,3.0,3.0,3.0,4,0,0,0,4,r180_t0_t0_0.cif,180,0.0,0,0.5517399999999952
d:\New folder\project\data\r180\t0\t0_100.cif,2.485166124826194,3.0,2.5359974911418472,3.0,2,0,2,0,4,r180_t0_t0_100.cif,180,0.0,100,0.1987400000000434
d:\New folder\project\data\r180\t0\t0_120.cif,2.434047491658437,2.9445126333292446,2.7341587273642562,2.4523192215581453,6,2,4,2,14,r180_t0_t0_120.cif,180,0.0,120,0.0597999999999956
d:\New folder\project\data\r180\t0\t0_140.cif,3.0,3.0,3.0,2.6414220376532516,0,0,0,2,2,r180_t0_t0_140.cif,180,0.0,140,0.2177599999999984
d:\New folder\project\data\r180\t0\t0_160.cif,3.0,3.0,2.326288836735866,2.411857532951304,0,0,2,2,4,r180_t0_t0_160.cif,180,0.0,160,0.1377899999999954
d:\New folder\project\data\r180\t0\t0_180.cif,3.0,3.0,2.42337264028117,2.735777205156187,0,0,2,2,4,r180_t0_t0_180.cif,180,0.0,180,0.2057100000000673
d:\New folder\project\data\r180\t0\t0_20.cif,2.3008741019797885,3.0,3.0,3.0,4,0,0,0,4,r180_t0_t0_20.cif,180,0.0,20,0.5495600000000422
d:\New folder\project\data\r180\t0\t0_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t0_t0_200.cif,180,0.0,200,0.3751300000000128
d:\New folder\project\data\r180\t0\t0_220.cif,3.0,3.0,2.559074600946113,3.0,0,0,2,0,2,r180_t0_t0_220.cif,180,0.0,220,0.2956199999999853
d:\New folder\project\data\r180\t0\t0_240.cif,3.0,3.0,2.437160493438459,3.0,0,0,2,0,2,r180_t0_t0_240.cif,180,0.0,240,0.1813300000000026
d:\New folder\project\data\r180\t0\t0_260.cif,2.4899348434064077,3.0,2.7593372599860344,2.5304342413295284,1,0,1,2,4,r180_t0_t0_260.cif,180,0.0,260,0.1500900000000911
d:\New folder\project\data\r180\t0\t0_280.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t0_t0_280.cif,180,0.0,280,0.3473999999999932
d:\New folder\project\data\r180\t0\t0_300.cif,2.192091305510683,2.7184909504716783,2.16591161795651,1.8586844796928523,2,2,6,1,11,r180_t0_t0_300.cif,180,0.0,300,-0.2296599999999671
d:\New folder\project\data\r180\t0\t0_320.cif,2.351314128571922,2.734969368116264,1.9826529962628276,1.9947627284379366,4,2,4,1,11,r180_t0_t0_320.cif,180,0.0,320,-0.244609999999966
d:\New folder\project\data\r180\t0\t0_340.cif,2.2303279986507105,2.908038279340016,2.2175971268539985,1.9540600533450032,2,3,6,1,12,r180_t0_t0_340.cif,180,0.0,340,-0.2455699999999296
d:\New folder\project\data\r180\t0\t0_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t0_t0_40.cif,180,0.0,40,0.5389000000000124
d:\New folder\project\data\r180\t0\t0_60.cif,2.3497136061273327,3.0,2.492760264262794,3.0,3,0,2,0,5,r180_t0_t0_60.cif,180,0.0,60,0.4474300000000539
d:\New folder\project\data\r180\t0\t0_80.cif,3.0,3.0,2.4643740355730444,3.0,0,0,2,0,2,r180_t0_t0_80.cif,180,0.0,80,0.368280000000027
d:\New folder\project\data\r180\t1.2\t1.2_0.cif,2.4609575625925535,3.0,3.0,3.0,2,0,0,0,2,r180_t1.2_t1.2_0.cif,180,1.2,0,0.3937600000000429
d:\New folder\project\data\r180\t1.2\t1.2_100.cif,2.1306637559466406,3.0,2.3979931494264637,3.0,2,0,2,0,4,r180_t1.2_t1.2_100.cif,180,1.2,100,0.2622400000000198
d:\New folder\project\data\r180\t1.2\t1.2_120.cif,1.9916890992559049,3.0,2.79920306466177,2.5391024331312133,2,0,3,2,7,r180_t1.2_t1.2_120.cif,180,1.2,120,0.1354700000000548
d:\New folder\project\data\r180\t1.2\t1.2_140.cif,3.0,3.0,3.0,2.410257547858725,0,0,0,2,2,r180_t1.2_t1.2_140.cif,180,1.2,140,0.2949500000000853
d:\New folder\project\data\r180\t1.2\t1.2_160.cif,3.0,3.0,3.0,2.758439118316118,0,0,0,2,2,r180_t1.2_t1.2_160.cif,180,1.2,160,0.4366899999999987
d:\New folder\project\data\r180\t1.2\t1.2_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t1.2_t1.2_180.cif,180,1.2,180,0.4874399999999923
d:\New folder\project\data\r180\t1.2\t1.2_20.cif,2.2144918864876892,3.0,3.0,3.0,2,0,0,0,2,r180_t1.2_t1.2_20.cif,180,1.2,20,0.526260000000093
d:\New folder\project\data\r180\t1.2\t1.2_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t1.2_t1.2_200.cif,180,1.2,200,0.5203099999999949
d:\New folder\project\data\r180\t1.2\t1.2_220.cif,3.0,3.0,2.609625013264492,3.0,0,0,2,0,2,r180_t1.2_t1.2_220.cif,180,1.2,220,0.3105199999999968
d:\New folder\project\data\r180\t1.2\t1.2_240.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t1.2_t1.2_240.cif,180,1.2,240,0.2565400000000863
d:\New folder\project\data\r180\t1.2\t1.2_260.cif,2.3835563616440756,3.0,2.616587915295171,2.6648168291165852,2,0,2,4,8,r180_t1.2_t1.2_260.cif,180,1.2,260,0.0199000000000069
d:\New folder\project\data\r180\t1.2\t1.2_280.cif,2.474616075606762,2.8068215445769455,2.329282769045977,2.5821619550184773,2,2,6,3,13,r180_t1.2_t1.2_280.cif,180,1.2,280,-0.1605200000000195
d:\New folder\project\data\r180\t1.2\t1.2_300.cif,2.2018054920033605,2.7269778172692387,2.111408822882414,1.7609491404761208,1,2,6,2,11,r180_t1.2_t1.2_300.cif,180,1.2,300,-0.4098199999999679
d:\New folder\project\data\r180\t1.2\t1.2_320.cif,2.199000497701168,2.769462831328209,2.1263353478904476,1.8754417337011005,1,2,5,2,10,r180_t1.2_t1.2_320.cif,180,1.2,320,-0.3309600000000046
d:\New folder\project\data\r180\t1.2\t1.2_340.cif,2.1802581310269664,2.9673454136686934,2.205587068404171,2.2853626011536172,1,4,6,4,15,r180_t1.2_t1.2_340.cif,180,1.2,340,-0.2923099999999294
d:\New folder\project\data\r180\t1.2\t1.2_40.cif,2.4737426582972897,3.0,3.0,3.0,2,0,0,0,2,r180_t1.2_t1.2_40.cif,180,1.2,40,0.5387299999999868
d:\New folder\project\data\r180\t1.2\t1.2_60.cif,2.3213054987325945,3.0,2.6781121106822465,3.0,2,0,2,0,4,r180_t1.2_t1.2_60.cif,180,1.2,60,0.4763599999999997
d:\New folder\project\data\r180\t1.2\t1.2_80.cif,3.0,3.0,2.661823105832255,3.0,0,0,2,0,2,r180_t1.2_t1.2_80.cif,180,1.2,80,0.3692900000000918
d:\New folder\project\data\r180\t2.4\t2.4_0.cif,3.0,3.0,3.0,2.7155138594423245,0,0,0,2,2,r180_t2.4_t2.4_0.cif,180,2.4,0,0.2681600000000799
d:\New folder\project\data\r180\t2.4\t2.4_100.cif,2.0889643921123593,3.0,2.69388067952952,3.0,2,0,4,0,6,r180_t2.4_t2.4_100.cif,180,2.4,100,0.1911400000000185
d:\New folder\project\data\r180\t2.4\t2.4_120.cif,2.296029878389098,3.0,2.5339069531445357,2.6084853921549342,4,0,2,2,8,r180_t2.4_t2.4_120.cif,180,2.4,120,0.2009600000000091
d:\New folder\project\data\r180\t2.4\t2.4_140.cif,2.3279221827815135,3.0,3.0,2.5298776169371218,2,0,0,2,4,r180_t2.4_t2.4_140.cif,180,2.4,140,0.3744400000000496
d:\New folder\project\data\r180\t2.4\t2.4_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t2.4_t2.4_160.cif,180,2.4,160,0.5180000000000291
d:\New folder\project\data\r180\t2.4\t2.4_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t2.4_t2.4_180.cif,180,2.4,180,0.6201000000000931
d:\New folder\project\data\r180\t2.4\t2.4_20.cif,2.477742685732671,3.0,3.0,3.0,1,0,0,0,1,r180_t2.4_t2.4_20.cif,180,2.4,20,0.4318100000000413
d:\New folder\project\data\r180\t2.4\t2.4_200.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t2.4_t2.4_200.cif,180,2.4,200,0.6492299999999886
d:\New folder\project\data\r180\t2.4\t2.4_220.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t2.4_t2.4_220.cif,180,2.4,220,0.5698899999999867
d:\New folder\project\data\r180\t2.4\t2.4_240.cif,2.174489560520688,3.0,2.664032628397372,2.2966405908873293,2,0,2,2,6,r180_t2.4_t2.4_240.cif,180,2.4,240,0.3486400000000458
d:\New folder\project\data\r180\t2.4\t2.4_260.cif,3.0,3.0,2.8240439863487694,3.0,0,0,2,0,2,r180_t2.4_t2.4_260.cif,180,2.4,260,0.2677700000000413
d:\New folder\project\data\r180\t2.4\t2.4_280.cif,2.4982052002661654,2.9598655650174024,2.4782584620756705,2.4898920952495978,1,1,5,2,9,r180_t2.4_t2.4_280.cif,180,2.4,280,-0.1073199999999587
d:\New folder\project\data\r180\t2.4\t2.4_300.cif,2.185838631245275,2.7171968410846166,2.2158440206647376,1.7732302142017156,1,2,5,2,10,r180_t2.4_t2.4_300.cif,180,2.4,300,-0.3088599999999815
d:\New folder\project\data\r180\t2.4\t2.4_320.cif,2.16657515607195,2.680413910134609,2.418909422459397,2.112437140773207,1,2,7,3,13,r180_t2.4_t2.4_320.cif,180,2.4,320,-0.3965499999999338
d:\New folder\project\data\r180\t2.4\t2.4_340.cif,2.209646739420896,3.0,2.5376107698541057,3.0,2,0,2,0,4,r180_t2.4_t2.4_340.cif,180,2.4,340,0.1378500000000713
d:\New folder\project\data\r180\t2.4\t2.4_40.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t2.4_t2.4_40.cif,180,2.4,40,0.5366999999999962
d:\New folder\project\data\r180\t2.4\t2.4_60.cif,2.197495712677565,3.0,3.0,3.0,2,0,0,0,2,r180_t2.4_t2.4_60.cif,180,2.4,60,0.53875000000005
d:\New folder\project\data\r180\t2.4\t2.4_80.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t2.4_t2.4_80.cif,180,2.4,80,0.4325800000000299
d:\New folder\project\data\r180\t3.6\t3.6_0.cif,3.0,3.0,3.0,2.6957707568521494,0,0,0,2,2,r180_t3.6_t3.6_0.cif,180,3.6,0,0.2975999999999885
d:\New folder\project\data\r180\t3.6\t3.6_100.cif,2.3549109346547015,3.0,2.4242711524177953,3.0,2,0,2,0,4,r180_t3.6_t3.6_100.cif,180,3.6,100,0.211999999999989
d:\New folder\project\data\r180\t3.6\t3.6_120.cif,2.3009095305878415,3.0,2.227009925587919,3.0,2,0,2,0,4,r180_t3.6_t3.6_120.cif,180,3.6,120,0.2624400000000833
d:\New folder\project\data\r180\t3.6\t3.6_140.cif,2.4327591921517975,3.0,2.4768192489670966,3.0,1,0,2,0,3,r180_t3.6_t3.6_140.cif,180,3.6,140,0.346110000000067
d:\New folder\project\data\r180\t3.6\t3.6_160.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t3.6_t3.6_160.cif,180,3.6,160,0.4621600000000399
d:\New folder\project\data\r180\t3.6\t3.6_180.cif,3.0,3.0,3.0,3.0,0,0,0,0,0,r180_t3.6_t3.6_180.cif,180,3.6,180,0.5502400000000307
d:\New folder\project\data\r180\t3.6\t3.6_20.cif,3.0,3.0,3.0,2.7060996810965676,0,0,0,2,2,r180_t3.6_t3.6_20.cif,180,3.6,20,0.4316499999999905
